prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
JADZMR01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970110,strain: 2003-279,"host: Homo sapiens,isolation_source: stomach",1646022,42,1458,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMS01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970109,strain: 2002-43,"host: Homo sapiens,isolation_source: stomach",1585823,35,1413,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMT01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970108,strain: 2002-14,"host: Homo sapiens,isolation_source: stomach",1599743,26,1434,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMU01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970106,strain: 2019-8,"host: Homo sapiens,isolation_source: stomach",1656630,37,1470,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMV01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970105,strain: 2019-6,"host: Homo sapiens,isolation_source: stomach",1696123,59,1514,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMW01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970104,strain: 2019-5,"host: Homo sapiens,isolation_source: stomach",1664731,45,1451,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMX01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970103,strain: 2019-4,"host: Homo sapiens,isolation_source: stomach",1674404,664,1890,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMY01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970102,strain: 2019-3,"host: Homo sapiens,isolation_source: stomach",1641332,83,1478,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZMZ01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970100,strain: 2019-1,"host: Homo sapiens,isolation_source: stomach",1656568,39,1470,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNA01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970097,strain: 2018-6,"host: Homo sapiens,isolation_source: stomach",1656719,56,1495,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNB01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970096,strain: 2018-5,"host: Homo sapiens,isolation_source: stomach",1648210,45,1474,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNC01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970095,strain: 2018-4,"host: Homo sapiens,isolation_source: stomach",1647880,45,1475,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZND01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970094,strain: 2018-3,"host: Homo sapiens,isolation_source: stomach",1648345,53,1480,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNE01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970092,strain: 2017-199,"host: Homo sapiens,isolation_source: stomach",1672216,52,1485,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNF01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970091,strain: 2017-198,"host: Homo sapiens,isolation_source: stomach",1615726,56,1441,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNG01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970090,strain: 2017-192,"host: Homo sapiens,isolation_source: stomach",1650739,65,1487,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNH01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970087,strain: 2017-177,"host: Homo sapiens,isolation_source: stomach",1647686,54,1478,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNI01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970085,strain: 2017-161,"host: Homo sapiens,isolation_source: stomach",1671228,62,1488,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNJ01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970083,strain: 2017-149,"host: Homo sapiens,isolation_source: stomach",1672961,98,1518,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNK01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970080,strain: 2017-143,"host: Homo sapiens,isolation_source: stomach",1672047,50,1494,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNL01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970077,strain: 2017-124,"host: Homo sapiens,isolation_source: stomach",1683835,68,1509,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNM01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970075,strain: 2017-107,"host: Homo sapiens,isolation_source: stomach",1627684,56,1455,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNN01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970074,strain: 2017-105,"host: Homo sapiens,isolation_source: stomach",1630199,52,1467,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNO01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970072,strain: 2017-94,"host: Homo sapiens,isolation_source: stomach",1658511,55,1478,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNP01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970071,strain: 2017-79,"host: Homo sapiens,isolation_source: stomach",1647657,54,1480,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNQ01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970070,strain: 2017-78,"host: Homo sapiens,isolation_source: stomach",1651292,48,1494,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNR01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970069,strain: 2017-69,"host: Homo sapiens,isolation_source: stomach",1635024,41,1466,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNS01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970068,strain: 2017-54,"host: Homo sapiens,isolation_source: stomach",1621684,51,1452,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNT01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970067,strain: 2017-44,"host: Homo sapiens,isolation_source: stomach",1613848,61,1447,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNU01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970066,strain: 2017-38,"host: Homo sapiens,isolation_source: stomach",1639140,66,1488,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
JADZNV01,WGS,,BCT,Helicobacter pylori,PRJNA681870,SAMN16970064,strain: 2017-27,"host: Homo sapiens,isolation_source: stomach",1667459,68,1485,Yes,0,0,0,No,,,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z
NZ_LFRE01,WGS,,BCT,Acinetobacter sp. VT 511,PRJNA224116,SAMN03783304,strain: VT 511,"host: Homo sapiens,isolation_source: stomach",0,0,0,No,121,3089,3416321,Yes,NZ_LFRE01000001-NZ_LFRE01000121,,2021-05-23T00:00:00Z,2015-07-15T00:00:00Z
JAHUGS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664502,strain: ZHOU183,"host: Homo sapiens,isolation_source: stomach",1602516,17,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664501,strain: YTC-5,"host: Homo sapiens,isolation_source: stomach",1612001,25,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664500,strain: YNYX91,"host: Homo sapiens,isolation_source: stomach",1623124,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664499,strain: YNYX85,"host: Homo sapiens,isolation_source: stomach",1550107,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664498,strain: YNYX8,"host: Homo sapiens,isolation_source: stomach",1583920,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664497,strain: YNYX73,"host: Homo sapiens,isolation_source: stomach",1550760,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664496,strain: YNYX72,"host: Homo sapiens,isolation_source: stomach",1528842,27,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUGZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664495,strain: YNYX5,"host: Homo sapiens,isolation_source: stomach",1569167,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664494,strain: YNYX49,"host: Homo sapiens,isolation_source: stomach",1618057,56,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664493,strain: YNYX45,"host: Homo sapiens,isolation_source: stomach",1662412,59,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664492,strain: YNYX41,"host: Homo sapiens,isolation_source: stomach",1589776,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664491,strain: YNYX38,"host: Homo sapiens,isolation_source: stomach",1580482,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664490,strain: YNYX30,"host: Homo sapiens,isolation_source: stomach",1577372,42,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664489,strain: YNYX3,"host: Homo sapiens,isolation_source: stomach",1595876,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664488,strain: YNYX19,"host: Homo sapiens,isolation_source: stomach",1723348,88,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664487,strain: YN-P205,"host: Homo sapiens,isolation_source: stomach",1632979,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664486,strain: YN-P190,"host: Homo sapiens,isolation_source: stomach",1566803,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664485,strain: YN-P185,"host: Homo sapiens,isolation_source: stomach",1608617,40,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664484,strain: YN-P173,"host: Homo sapiens,isolation_source: stomach",1674820,36,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664483,strain: YN-P160,"host: Homo sapiens,isolation_source: stomach",1593249,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664482,strain: YN-P1489,"host: Homo sapiens,isolation_source: stomach",1573453,38,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664481,strain: YN-P1482,"host: Homo sapiens,isolation_source: stomach",1627980,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664480,strain: YN-P1470,"host: Homo sapiens,isolation_source: stomach",1556206,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664479,strain: YN-P1467,"host: Homo sapiens,isolation_source: stomach",1616585,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664478,strain: YN-P1327,"host: Homo sapiens,isolation_source: stomach",1645738,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664477,strain: YN-P1318,"host: Homo sapiens,isolation_source: stomach",1663140,105,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664475,strain: YN-P1268,"host: Homo sapiens,isolation_source: stomach",1598259,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664474,strain: YN-M52,"host: Homo sapiens,isolation_source: stomach",1676560,85,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664473,strain: YN-M346,"host: Homo sapiens,isolation_source: stomach",1623838,39,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664472,strain: YN-M319,"host: Homo sapiens,isolation_source: stomach",1587278,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664471,strain: YN-M304,"host: Homo sapiens,isolation_source: stomach",1549653,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664470,strain: YN-M284,"host: Homo sapiens,isolation_source: stomach",1616469,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664469,strain: YN-M264,"host: Homo sapiens,isolation_source: stomach",1571431,28,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUHZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664468,strain: YN-M247,"host: Homo sapiens,isolation_source: stomach",1556790,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664467,strain: YN-M242,"host: Homo sapiens,isolation_source: stomach",1619803,35,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664466,strain: YN-M21,"host: Homo sapiens,isolation_source: stomach",1638872,38,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664465,strain: YN-M1579,"host: Homo sapiens,isolation_source: stomach",1593887,38,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUID01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664463,strain: YN-M1574,"host: Homo sapiens,isolation_source: stomach",1581626,37,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664462,strain: YN-M1573,"host: Homo sapiens,isolation_source: stomach",1571530,26,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664461,strain: YN-M1466,"host: Homo sapiens,isolation_source: stomach",1563424,25,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664460,strain: YN-M1233,"host: Homo sapiens,isolation_source: stomach",1610108,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664459,strain: YN-M12,"host: Homo sapiens,isolation_source: stomach",1543999,45,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUII01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664458,strain: XA6,"host: Homo sapiens,isolation_source: stomach",1575744,16,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664457,strain: XA1,"host: Homo sapiens,isolation_source: stomach",1652694,21,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664456,strain: SD30091,"host: Homo sapiens,isolation_source: stomach",1651063,103,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664455,strain: SD30087,"host: Homo sapiens,isolation_source: stomach",1609336,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664454,strain: SD30074,"host: Homo sapiens,isolation_source: stomach",1580594,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664453,strain: SD30073,"host: Homo sapiens,isolation_source: stomach",1591805,36,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664452,strain: SD30072,"host: Homo sapiens,isolation_source: stomach",1627084,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664451,strain: SD30070,"host: Homo sapiens,isolation_source: stomach",1570199,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664450,strain: SD30068,"host: Homo sapiens,isolation_source: stomach",1591469,30,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664449,strain: SD30063,"host: Homo sapiens,isolation_source: stomach",1565516,39,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664448,strain: SD30055,"host: Homo sapiens,isolation_source: stomach",1636699,44,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIT01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664447,strain: SD30050,"host: Homo sapiens,isolation_source: stomach",1620498,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIU01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664446,strain: SD30042,"host: Homo sapiens,isolation_source: stomach",1687230,51,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIV01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664445,strain: SD30041,"host: Homo sapiens,isolation_source: stomach",1578908,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIW01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664444,strain: SD30039,"host: Homo sapiens,isolation_source: stomach",1615816,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIX01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664443,strain: SD30025,"host: Homo sapiens,isolation_source: stomach",1618999,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIY01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664442,strain: SD30005,"host: Homo sapiens,isolation_source: stomach",1584167,29,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUIZ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664441,strain: P214,"host: Homo sapiens,isolation_source: stomach",1623671,32,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJA01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664440,strain: P200,"host: Homo sapiens,isolation_source: stomach",1667667,41,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJB01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664439,strain: P164,"host: Homo sapiens,isolation_source: stomach",1595912,33,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJC01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664438,strain: P162,"host: Homo sapiens,isolation_source: stomach",1639634,34,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJD01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664437,strain: oi99-597,"host: Homo sapiens,isolation_source: stomach",1600529,54,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJE01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664436,strain: oi97-474,"host: Homo sapiens,isolation_source: stomach",1594682,99,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJF01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664434,strain: oi11-9,"host: Homo sapiens,isolation_source: stomach",1619396,141,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJG01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664432,strain: oi10-77,"host: Homo sapiens,isolation_source: stomach",1552647,56,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJH01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664430,strain: oi10-453,"host: Homo sapiens,isolation_source: stomach",1582710,66,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJI01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664429,strain: oi10-416,"host: Homo sapiens,isolation_source: stomach",1564423,99,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJJ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664428,strain: oi10-358,"host: Homo sapiens,isolation_source: stomach",1550953,31,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJK01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664427,strain: oi10-354,"host: Homo sapiens,isolation_source: stomach",1593141,151,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJL01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664426,strain: oi10-252,"host: Homo sapiens,isolation_source: stomach",1591406,105,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJM01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664425,strain: oi10-120,"host: Homo sapiens,isolation_source: stomach",1542858,52,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJN01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664423,strain: oi07-223,"host: Homo sapiens,isolation_source: stomach",1595091,53,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJO01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664422,strain: oi05-423,"host: Homo sapiens,isolation_source: stomach",1604207,92,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJP01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664421,strain: oi05-187,"host: Homo sapiens,isolation_source: stomach",1549283,61,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJQ01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664420,strain: oi05-134,"host: Homo sapiens,isolation_source: stomach",1636896,57,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJR01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664419,strain: oi04-303,"host: Homo sapiens,isolation_source: stomach",1579441,62,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
JAHUJS01,WGS,,BCT,Helicobacter pylori,PRJNA482300,SAMN19664418,strain: oi04-140,"host: Homo sapiens,isolation_source: stomach",1603029,71,0,No,0,0,0,No,,,2021-08-19T00:00:00Z,2021-08-18T00:00:00Z
